names,scores,logfoldchanges,pvals,pvals_adj
LINC00920,0.3611722,0.8802565,0.7179707138188058,1.0
AL122058.1,0.36115205,0.43843192,0.7179857835625343,1.0
LINC00102,0.36114445,0.64705354,0.7179914533955121,1.0
MT1H,0.36100236,0.35137376,0.7180976910322272,1.0
PCDHA11,0.3609818,0.617859,0.7181130601304428,1.0
DDX51,0.36070395,0.029749142,0.7183207779629537,1.0
AC010980.1,0.36070234,0.7273783,0.7183219718037814,1.0
GPR75,0.36067718,0.146849,0.7183407748875194,1.0
FAM189A1,0.3606131,-0.033262216,0.7183886787525597,1.0
AC009237.15,0.36048558,0.7711547,0.7184840420775522,1.0
DCBLD1,0.36036623,-0.077625856,0.7185732906007853,1.0
CLEC2A,0.36030275,0.45331916,0.7186207520814528,1.0
NAV2-AS1,0.3602648,0.24592094,0.718649110087928,1.0
PLAC9,0.3602159,0.9711108,0.7186856775629369,1.0
AC011632.1,0.36015424,0.20819509,0.718731798276488,1.0
AC006059.5,0.35983646,0.13895273,0.7189694332021974,1.0
ZNF772,0.3596724,-0.04021593,0.7190921422764082,1.0
AP000880.1,0.35954186,0.08506964,0.7191897772967355,1.0
AP001816.1,0.3595279,0.05608316,0.7192002277997902,1.0
LENG1,0.35939872,0.16664101,0.7192968227914134,1.0
AC092171.3,0.35935742,0.24064432,0.7193277281636119,1.0
ZWINT,0.35919455,0.117525555,0.7194495625060886,1.0
LINC02005,0.3590704,0.5565679,0.7195424361185314,1.0
SCARA5,0.35898495,1.2941421,0.7196063451248065,1.0
AC005342.1,0.3586217,0.40523773,0.7198781296047398,1.0
DAND5,0.35853663,0.25168523,0.7199417502082344,1.0
AL358472.4,0.35852405,0.40046906,0.7199511590536753,1.0
AL157834.2,0.3585091,0.8199685,0.7199623601154613,1.0
ADRA2C,0.35838413,1.5327601,0.7200558539892254,1.0
CXorf56,0.35828134,-0.036679555,0.7201327730149,1.0
NLRP14,0.35827717,0.11249059,0.7201359095789792,1.0
PCDHB8,0.3582612,0.33023444,0.7201478584376707,1.0
ARMC12,0.35806838,0.35313588,0.7202921463017599,1.0
AC026316.2,0.35788912,0.9813908,0.7204262861912605,1.0
KCNA4,0.35776937,0.091619566,0.7205159167484827,1.0
CENPO,0.35763064,-0.0654218,0.7206197436112911,1.0
AC080013.5,0.3574544,0.37799692,0.7207516634435354,1.0
AL356776.2,0.35743365,0.2887595,0.7207672015473978,1.0
AC021218.1,0.35738534,2.1437335,0.7208033579661015,1.0
CR381670.2,0.35732764,0.21070032,0.7208465373169647,1.0
CHSY1,0.35697076,-0.06393128,0.72111370131888,1.0
AC105339.6,0.3568424,0.13956697,0.7212097870766947,1.0
AC004223.2,0.3566947,0.44365603,0.7213203733331551,1.0
AC103796.1,0.35651067,0.38990197,0.7214581659830909,1.0
C5orf46,0.35642403,0.7248616,0.721523030295095,1.0
AC015726.1,0.3563388,0.1858189,0.7215868503631278,1.0
LINC00343,0.3563362,0.7684347,0.7215887933932634,1.0
MYCBPAP,0.35622063,-0.26705515,0.7216753347880034,1.0
AP001033.1,0.3560997,0.49319604,0.7217659156077607,1.0
MALINC1,0.3560428,0.23153646,0.7218085168472923,1.0
AC002563.1,0.3559442,0.1470031,0.7218823610397733,1.0
AL031056.1,0.35543162,0.33178696,0.7222662729966971,1.0
GLMN,0.35541463,-0.07409591,0.7222789815593469,1.0
ANXA10,0.35531783,0.30253586,0.7223514965887259,1.0
AC093843.2,0.35506934,0.59558636,0.7225376548352681,1.0
AC069549.2,0.3545176,0.18156128,0.7229509997966674,1.0
AC104695.3,0.35440925,0.7821073,0.7230322127445337,1.0
ZBTB48,0.35424936,-0.035975967,0.7231520187548575,1.0
LINC01807,0.35410026,0.12670743,0.7232637540705684,1.0
ZIC5,0.35384855,-0.00973916,0.7234523862406028,1.0
AL391056.2,0.3536176,0.4168072,0.7236254758982221,1.0
GPX2,0.3536114,0.08991355,0.7236301137585555,1.0
AC137932.3,0.35358906,0.06821987,0.7236468699836753,1.0
AC064874.1,0.35358468,0.22421476,0.7236501614006026,1.0
AC016590.3,0.35345373,0.61560476,0.723748307816885,1.0
TBX6,0.35342798,0.19342314,0.7237676084850763,1.0
CRYBB2,0.35335332,0.3969738,0.7238235664538373,1.0
AL049812.2,0.35333237,0.03605102,0.7238392768441491,1.0
AC079790.2,0.35328567,0.54694104,0.7238742889896606,1.0
CYBB,0.3530639,0.040598672,0.7240405297507135,1.0
AL161935.3,0.3528655,0.8779044,0.7241892746415752,1.0
TFIP11,0.35279125,0.01838035,0.7242449444218744,1.0
TRBC1,0.35269603,0.8631199,0.7243163295804302,1.0
CCDC74A,0.35234275,-0.22001539,0.7245812388515281,1.0
ANXA13,0.35222238,0.28582895,0.7246714951359619,1.0
AC027306.1,0.35203496,0.74924994,0.7248120510975564,1.0
ZC3H12C,0.35194552,-0.05590296,0.7248791140790898,1.0
UPP1,0.3518018,-0.12603931,0.7249868982924619,1.0
HIST1H2BF,0.35147387,0.29689774,0.725232876282893,1.0
AL355076.2,0.3512445,0.22065587,0.7254049130416882,1.0
LINC01479,0.35112956,1.566895,0.7254911612279422,1.0
GATB,0.35074452,-0.061236255,0.725780028160423,1.0
AL033519.5,0.3507022,0.27064183,0.7258117774507086,1.0
GEMIN2,0.3506874,-0.0088207405,0.7258228598610874,1.0
RAB6C,0.35050797,1.9818872,0.7259575007552856,1.0
PCOLCE,0.35043013,0.19354787,0.726015912676016,1.0
PM20D1,0.35041016,0.014626442,0.7260308903482726,1.0
STK16,0.3502088,0.17657766,0.7261820209216199,1.0
FAM71D,0.35015848,0.14270939,0.7262197677831681,1.0
FFAR4,0.35003114,0.033236068,0.7263153362222503,1.0
AC104035.1,0.3495922,0.77163965,0.7266447654078805,1.0
CYP21A2,0.3495505,0.27966127,0.7266760780439225,1.0
SPECC1L,0.34952813,-0.05735517,0.726692858209044,1.0
MAP3K8,0.34946066,-0.07491652,0.7267434991451158,1.0
AC009315.1,0.34931973,0.7940475,0.7268492796261841,1.0
CDR2L,0.3491459,0.08116485,0.726979789349181,1.0
WDR75,0.3491383,-0.117712006,0.7269854834095553,1.0
AC136475.5,0.34875846,0.53882986,0.7272706552392173,1.0
AC005726.3,0.34862372,0.008211755,0.7273718156502957,1.0
AC079779.3,0.34854427,0.4814563,0.7274314650529896,1.0
BAIAP2-DT,0.34853092,-0.03304,0.7274415066977868,1.0
MPDU1,0.3484782,0.05022053,0.7274810742313362,1.0
AL606491.1,0.3484431,0.7081218,0.7275074529907046,1.0
TAS2R10,0.3483866,0.52186894,0.7275498695137617,1.0
AL031775.1,0.34836105,0.20474008,0.7275690546464145,1.0
TTC9C,0.34791094,-0.074132405,0.7279070707180002,1.0
AL691420.1,0.34789237,0.15687805,0.7279210122074242,1.0
AL031587.2,0.3478399,-0.018083312,0.7279604386271907,1.0
Z83844.2,0.3477375,-0.00881226,0.7280373447039276,1.0
LRRC25,0.3477275,0.29474226,0.7280448405693793,1.0
AC007639.1,0.34771693,0.26735607,0.7280527862151598,1.0
SERTAD4-AS1,0.34768778,0.8319362,0.728074674371671,1.0
AC005154.4,0.34767622,0.046239767,0.7280833697282765,1.0
LINC02668,0.3476379,0.9603554,0.7281121546067324,1.0
AC104689.2,0.34741592,0.6750143,0.7282788745691031,1.0
SERPINB9P1,0.3473249,0.038547184,0.7283472454653817,1.0
ABRACL,0.34730455,0.06535414,0.7283625392511728,1.0
AC079305.1,0.34716123,0.8618527,0.7284701985675748,1.0
AC026704.1,0.3471215,0.020258123,0.7285000382398894,1.0
PRC1-AS1,0.34685144,-0.08698718,0.7287029289281022,1.0
AL391097.2,0.3468143,0.23380527,0.7287308222606668,1.0
RNF43,0.3468131,0.13307768,0.7287317220515681,1.0
FUT2,0.34681273,0.011805176,0.7287320219819515,1.0
AC109597.2,0.3467181,0.9379934,0.7288031066538863,1.0
TEX26-AS1,0.34669894,0.52331996,0.7288175038334519,1.0
C18orf21,0.3465644,-0.01320092,0.728918586724471,1.0
AC244453.2,0.346468,0.6976941,0.7289910273628596,1.0
AL031666.3,0.34618238,0.09309732,0.7292056638291249,1.0
TMPRSS11A,0.3461588,0.068896845,0.7292233636605912,1.0
AP000845.1,0.34569854,0.24180116,0.7295692893227453,1.0
AC093575.1,0.34568417,1.0099835,0.7295800910105417,1.0
KLHL10,0.345562,0.2770158,0.7296719075232476,1.0
AC025162.2,0.34548894,0.8313818,0.7297268192506653,1.0
AC104134.1,0.34545302,0.17444362,0.7297538255266895,1.0
AC007906.2,0.3454073,0.33618587,0.729788183995669,1.0
L29074.1,0.34516498,1.0991423,0.7299703379514423,1.0
AC011901.1,0.3450586,1.0619197,0.7300503164540695,1.0
SPTBN5,0.34502766,0.06527134,0.73007357529393,1.0
AP001993.1,0.34497118,1.2343907,0.7301160420742798,1.0
GOLT1A,0.34488595,0.460579,0.730180118959302,1.0
AC092666.1,0.34481388,0.029791035,0.7302342931581682,1.0
AMZ2,0.34461468,-0.13205016,0.7303840670605042,1.0
AC239799.2,0.3444013,0.2420211,0.7305445076257007,1.0
LDLRAD4-AS1,0.34438914,0.41820043,0.730553663149256,1.0
MKNK1-AS1,0.3443069,-0.028986732,0.7306155014611446,1.0
ABRA,0.34427336,1.248508,0.7306407175860492,1.0
AC140125.2,0.34411407,2.4557621,0.7307604981544379,1.0
HTRA3,0.34397835,1.4666716,0.7308625719903843,1.0
MSC,0.34391367,1.8048741,0.730911208847491,1.0
LINC02115,0.3438506,0.7080159,0.7309586458365777,1.0
AC026991.2,0.34383863,0.25313064,0.7309676529760476,1.0
PPCS,0.3437983,-0.017283633,0.7309979772848915,1.0
AL121989.1,0.34369272,0.15111652,0.7310773929369261,1.0
AL512358.1,0.3436925,2.094445,0.7310775430637615,1.0
PLIN5,0.3436348,0.08365688,0.7311209301507585,1.0
BLOC1S5,0.34357196,-0.050132487,0.7311682215539013,1.0
AC139491.1,0.34356955,2.6601653,0.7311700231513654,1.0
ZNF703,0.34340808,0.25110087,0.7312914842657834,1.0
LINC01498,0.3433358,0.42541194,0.7313458361671752,1.0
COPRS,0.3432448,0.03156012,0.7314143034647489,1.0
PDIA5,0.34286815,-0.06403362,0.7316976546882961,1.0
PCDH8,0.34276316,0.39304623,0.7317766451778207,1.0
LONP2,0.34266594,-0.035582237,0.7318497814924221,1.0
AC099778.1,0.34246835,-0.028335704,0.731998464466719,1.0
PCAT1,0.3422372,-0.016219983,0.7321723912594151,1.0
PON1,0.34219587,0.21439838,0.7322034832499011,1.0
MRPL28,0.3421342,0.08952086,0.7322498967492421,1.0
ICAM3,0.34205198,0.38567734,0.732311782938558,1.0
ACTN1-AS1,0.342038,0.55677044,0.7323222977553969,1.0
CDK5R1,0.3419797,0.09602447,0.7323661601047736,1.0
AL023806.1,0.3418318,0.116374165,0.7324774722510696,1.0
GUCY2F,0.34162003,0.34739745,0.7326368642179524,1.0
ERVW-1,0.341537,0.09713939,0.7326993622365761,1.0
R3HDM4,0.3415308,-0.07571652,0.7327040196118151,1.0
REEP6,0.34149626,0.38025182,0.7327300109511299,1.0
AC073569.3,0.3414849,0.45980597,0.7327385746387286,1.0
AC020687.1,0.3414847,0.25572637,0.7327387248791588,1.0
AC016876.1,0.34132463,0.3147523,0.7328592210013116,1.0
AC090921.1,0.34127232,0.061962087,0.7328985864980639,1.0
CD3E,0.34121144,0.5268196,0.732944413629272,1.0
AQP5,0.34119228,0.6620364,0.7329588381036152,1.0
CHD1L,0.3411775,0.021029254,0.7329699570336199,1.0
OR52K1,0.34111923,0.5130298,0.7330138322771581,1.0
PDZD9,0.3410763,0.073545404,0.7330461382366981,1.0
ZFYVE1,0.34090784,-0.06393437,0.7331729624816135,1.0
AC022007.1,0.34083897,0.20134495,0.7332248062431325,1.0
AC007463.1,0.34054816,0.61154306,0.7334437656341152,1.0
RBMS3-AS1,0.34043118,1.0251764,0.7335318364057442,1.0
BX293535.1,0.3403282,0.6254328,0.7336093896817028,1.0
AC093835.1,0.34028608,-0.014875235,0.7336411031416308,1.0
BIRC7,0.34009385,0.74649096,0.733785848541663,1.0
AL121929.3,0.34005433,0.8439516,0.7338156104510831,1.0
FAM72D,0.3400164,0.065299705,0.733844170235185,1.0
AC026367.2,0.3399781,0.8876661,0.73387303102271,1.0
MAGEL2,0.3399611,0.21788087,0.7338858080539437,1.0
KIF2C,0.3399192,-0.065635264,0.7339173751529371,1.0
TTC9,0.3397611,0.10774313,0.7340364322585209,1.0
LINC01561,0.33969525,0.7967373,0.7340860412733856,1.0
AF241728.2,0.33959204,0.1682235,0.7341637642950597,1.0
AC092376.3,0.33954993,1.0717602,0.7341954856920294,1.0
AL359258.2,0.33952877,0.89405864,0.7342114217308953,1.0
AC105094.2,0.33937308,-0.05525619,0.734328690442763,1.0
AC093591.2,0.33924475,0.2135574,0.7344253666173242,1.0
AC022540.1,0.33923116,0.14366338,0.7344355907823967,1.0
BFSP1,0.33919343,0.2953597,0.7344640081943358,1.0
PARD3-AS1,0.33918166,1.0845639,0.734472879312752,1.0
AL589765.6,0.33905712,0.19340524,0.7345667048358553,1.0
FMC1,0.33872977,0.039148852,0.7348133164454757,1.0
AL365272.1,0.33855292,0.4992778,0.7349465582429935,1.0
TRANK1,0.33830282,-0.11142439,0.7351350052384783,1.0
RAB33A,0.33817106,0.2681431,0.7352342734359729,1.0
PRTN3,0.33808306,1.5587121,0.7353006051055297,1.0
AL079338.1,0.3380062,0.3085758,0.7353585153199081,1.0
EIF2B1,0.33773094,-0.05795805,0.7355659515197008,1.0
IGFL3,0.3376533,1.6098655,0.7356244703677464,1.0
AC114291.1,0.33764312,1.7703545,0.735632142618402,1.0
AC110921.1,0.33758482,0.64889723,0.7356760705220147,1.0
SRGAP3-AS4,0.33750698,0.10496199,0.7357347427002914,1.0
LINC00396,0.33723274,0.46581376,0.7359414615778048,1.0
AL158063.1,0.33710957,0.5148917,0.7360342957086496,1.0
AC012306.2,0.33688822,0.1366956,0.7362011660963048,1.0
LEAP2,0.33688423,0.21353951,0.7362041755953741,1.0
C17orf75,0.3366918,-0.09594843,0.7363492382487737,1.0
AL117353.1,0.3366439,3.2698956,0.7363853548935512,1.0
KIF18A,0.33641335,-0.00021756694,0.7365591743916281,1.0
AP005436.2,0.3361884,0.6794223,0.7367287930790112,1.0
AL392089.1,0.33605626,0.5557441,0.7368284331073235,1.0
MMP9,0.33599678,0.8692617,0.736873287615708,1.0
AP004609.3,0.3357401,0.19511272,0.7370668646666877,1.0
AL035427.2,0.3356984,0.10222225,0.7370983262769497,1.0
CHRNA1,0.33562532,0.6422659,0.7371534227897731,1.0
AC068620.1,0.3353397,0.30689377,0.7373688540869686,1.0
DENND5B-AS1,0.3351724,0.01545794,0.7374950211996887,1.0
AC008056.3,0.33506924,0.3754182,0.7375728629109788,1.0
HEATR5B,0.33491254,-0.07666873,0.7376910609840959,1.0
LINC01763,0.33449396,0.94901395,0.7380068383484917,1.0
SLAMF6,0.3344335,0.276062,0.7380524693500441,1.0
AC092902.6,0.33424526,0.4292577,0.7381944885705278,1.0
AL158835.1,0.3341738,0.6472046,0.7382484070093069,1.0
AC112503.1,0.3341271,0.8172952,0.7382836504835801,1.0
AL645465.1,0.33408538,-0.087701105,0.7383151290944221,1.0
UBE2E1-AS1,0.33390793,0.41698888,0.7384490310534246,1.0
RN7SL832P,0.33375722,0.051122095,0.7385627560455023,1.0
AC048382.5,0.3331211,0.030055432,0.7390428740870247,1.0
LRP8,0.33305404,-0.057431277,0.7390934980494516,1.0
C11orf45,0.3329051,0.5793839,0.7392058993414867,1.0
AC108159.1,0.33288696,0.07949714,0.7392196108723978,1.0
LPAR4,0.33278576,-0.4163424,0.7392960052050781,1.0
OR9Q1,0.3324117,0.8274741,0.7395784002703847,1.0
AL031716.1,0.3321682,0.907112,0.7397622622497058,1.0
AF106564.1,0.3321179,1.1651434,0.7398002421515516,1.0
AL121956.4,0.33202627,0.2758148,0.7398694214601637,1.0
AC022306.2,0.3320075,0.14980179,0.7398835891599062,1.0
AC034139.1,0.33199355,-0.13018022,0.7398941396319407,1.0
RCE1,0.33184263,0.016477004,0.7400080878480284,1.0
AC012510.1,0.33184242,0.25858492,0.7400082385769613,1.0
RDM1,0.33167517,0.25238055,0.7401345529319727,1.0
MRPL53,0.33158356,0.3548031,0.7402037424049702,1.0
AL353147.1,0.33156937,1.0856335,0.7402144451037722,1.0
AC007255.1,0.3315001,0.08757469,0.7402667533833809,1.0
RSF1-IT2,0.33143824,0.07390847,0.7403134851388656,1.0
AC017074.1,0.3313183,0.046206046,0.7404040871754907,1.0
AC004817.4,0.331252,1.6494727,0.7404541384304146,1.0
AC010476.2,0.33113545,0.3777733,0.7405421830629534,1.0
AL662907.3,0.33088014,0.17660376,0.7407350187092543,1.0
ZNF789,0.33072364,-0.06780106,0.7408532309433827,1.0
TMC3-AS1,0.33061406,-0.07694998,0.7409360133058105,1.0
RASIP1,0.33034122,0.25431782,0.741142152910059,1.0
AC018953.2,0.33028153,2.0231557,0.7411872437131788,1.0
ANKRD44-IT1,0.33025438,0.36533844,0.7412077535364501,1.0
AL596257.1,0.33023402,2.1129398,0.7412231360245716,1.0
AC008747.1,0.3300867,0.6649955,0.7413344359312697,1.0
MIS18A-AS1,0.33000448,0.27427742,0.7413965731926935,1.0
AL353774.1,0.32974958,2.9185312,0.7415891792514329,1.0
AL158065.1,0.32973063,2.8977268,0.7416035084620538,1.0
IQCA1-AS1,0.3297071,0.20385881,0.7416213069747377,1.0
PABPC5,0.3296556,-0.2758454,0.7416602228483451,1.0
SLC26A8,0.32954758,-0.028494513,0.7417418276585672,1.0
AL121772.1,0.3295324,0.56016904,0.7417532917832343,1.0
TARBP2,0.32950908,-0.045623917,0.7417709406134944,1.0
CCL28,0.32919648,0.4378605,0.7420071764892597,1.0
INPP5J,0.32917273,0.27711692,0.7420251289962698,1.0
AL158832.1,0.3289793,0.25627932,0.7421713189205152,1.0
LIMS2,0.3287264,0.027801367,0.7423624811822922,1.0
MROH1,0.32854757,-0.10500531,0.7424976773483956,1.0
RNASEL,0.328437,-0.16744363,0.7425812735954987,1.0
GTF3C4,0.32843462,-0.1173825,0.7425830843781317,1.0
Z99496.2,0.3284214,0.065277554,0.7425930437080757,1.0
AC104118.1,0.32785177,0.582038,0.7430237504765924,1.0
AC116337.3,0.32778668,0.6941025,0.7430729533582798,1.0
RRAD,0.32769507,0.10333786,0.7431422315872775,1.0
SCGB1A1,0.32769427,0.44591397,0.7431428353282634,1.0
LINC02099,0.32764855,0.5975152,0.7431773997630768,1.0
CTSK,0.3275851,-0.080042146,0.7432253983957069,1.0
HIF1A-AS3,0.3275276,-0.07496551,0.7432688697167118,1.0
AC016292.1,0.3273911,0.17381229,0.7433721173842374,1.0
GATD1,0.32735893,-0.060451604,0.7433964205033581,1.0
PIP5KL1,0.32731703,-0.012999342,0.7434281206081799,1.0
AC011773.4,0.3272122,0.023789605,0.7435073727729482,1.0
HLA-DMB,0.3271266,-0.0354087,0.743572135130928,1.0
RAG2,0.32710564,0.39996842,0.7435879863340707,1.0
SLC30A2,0.32707092,0.5135067,0.7436142542813842,1.0
AL133372.3,0.32699746,0.49189228,0.7436698104631605,1.0
LKAAEAR1,0.32695854,1.004802,0.7436992497417021,1.0
AL137157.1,0.32689387,0.92806196,0.7437481650636576,1.0
AC020910.2,0.32678968,0.3845537,0.7438269752574433,1.0
ACTR5,0.3267725,0.042570468,0.7438399595698497,1.0
AC135050.6,0.32674336,0.0043223025,0.7438620028716444,1.0
GRM2,0.326512,0.2924809,0.7440369978976817,1.0
PSMB8-AS1,0.32649285,0.107736155,0.7440514933331372,1.0
SMPD2,0.32646233,0.035930783,0.7440745956208334,1.0
AL592431.1,0.32645053,0.5243929,0.7440835044076908,1.0
LINC00365,0.3262204,0.61545515,0.7442576101157334,1.0
AC092681.2,0.32621682,0.34953785,0.7442603282616599,1.0
AC074281.2,0.3261244,0.68598676,0.7443302461100154,1.0
PIM2,0.32600942,0.21593209,0.7444172310831346,1.0
AC009303.2,0.3258735,0.05677821,0.7445200768980129,1.0
AC093519.2,0.32584414,1.248496,0.7445422776938359,1.0
ZNF773,0.3254058,-0.08378334,0.7448739556594066,1.0
FABP9,0.32539263,0.33143473,0.744883924855483,1.0
AC010894.2,0.32534954,1.0065684,0.7449165516141516,1.0
DPT,0.3253178,1.2120003,0.7449405688261725,1.0
AL450322.2,0.32517886,1.4420655,0.7450457036912779,1.0
LINC00502,0.3251659,0.97894216,0.7450555225634463,1.0
AC108488.3,0.32512736,0.09578363,0.7450846773049036,1.0
ADCY4,0.32495332,0.35064164,0.745216406905935,1.0
DIAPH3-AS2,0.32488045,0.48911244,0.7452715482287469,1.0
AC010092.1,0.32478365,0.004778239,0.7453448202249432,1.0
AC067852.2,0.32474694,0.19262914,0.7453726188634561,1.0
SMCR8,0.32447606,-0.021891253,0.7455776440596877,1.0
AC087533.1,0.32445112,0.28662494,0.7455965308539465,1.0
AL355053.1,0.3244453,0.0691368,0.7456009126120652,1.0
JMJD4,0.32443094,0.048236363,0.7456117914953861,1.0
AC018802.2,0.32417086,1.5387934,0.745808677827577,1.0
MYL5,0.32401776,0.09085322,0.7459245810751114,1.0
RBM20,0.32398525,0.19860977,0.74594921314498,1.0
AC005518.1,0.32396448,1.8712336,0.7459649294479422,1.0
LINC02345,0.3238028,0.03327176,0.7460873388859315,1.0
C2orf73,0.32348323,-0.26415437,0.7463293052783093,1.0
AC008969.1,0.32346845,-0.06483715,0.7463404898389705,1.0
ACPP,0.32292873,-0.13412917,0.7467492163654931,1.0
AL031673.1,0.32271934,0.39824328,0.7469077984685455,1.0
GLI1,0.32266325,0.4954274,0.7469502803371447,1.0
AC108452.1,0.32253012,0.5641841,0.7470511211603534,1.0
AC022762.2,0.3224329,0.12693818,0.7471247513031342,1.0
PATE2,0.32238021,-0.14361253,0.7471646667599772,1.0
PCAT19,0.32226506,0.42327103,0.747251908584814,1.0
LINC00461,0.3221938,-0.016689716,0.7473058882505428,1.0
ROCK2,0.32212672,-0.011803108,0.7473566937739489,1.0
NTMT1,0.32211795,-0.038248524,0.7473633469594878,1.0
AL512643.2,0.3219814,0.6579967,0.7474667761731543,1.0
LINC02447,0.32192492,0.21571831,0.7475095705841237,1.0
AL009176.1,0.3217888,0.36459696,0.7476127037753068,1.0
FAM9B,0.32121074,0.70151204,0.748050692086607,1.0
AL031595.3,0.32115525,0.092376515,0.748092740825181,1.0
AC108156.1,0.32099319,0.2509225,0.7482155637333595,1.0
AC099518.1,0.3209788,0.141755,0.7482264547430477,1.0
AL357153.1,0.3208834,0.231558,0.7482987602200805,1.0
AL133342.1,0.3208281,0.595071,0.7483406621059161,1.0
AC139149.1,0.3207241,-0.054739207,0.7484194759698466,1.0
AC040977.1,0.32025784,0.14745742,0.7487728848324123,1.0
NHLRC1,0.32014906,0.8227603,0.7488553444100428,1.0
GOLPH3,0.3198754,-0.061937664,0.7490627921181601,1.0
GNG8,0.31980473,0.80788827,0.7491163592470486,1.0
AC026150.1,0.31974405,0.5331158,0.7491623613633918,1.0
PRPH2,0.31968576,0.50244915,0.7492065484471091,1.0
TMEM72,0.319681,0.52764183,0.7492101802988274,1.0
WEE1,0.319465,-0.07991245,0.7493739220570239,1.0
LINC01753,0.31935963,0.86299336,0.7494538297158768,1.0
AC073316.3,0.31930733,0.39423996,0.7494934818632368,1.0
AL136307.1,0.31923208,0.19369124,0.7495505397409432,1.0
SLC25A21-AS1,0.3190698,0.34015676,0.7496735896432758,1.0
RIMKLA,0.31906,7.168017e-05,0.749681006138659,1.0
FNTA,0.31858516,-0.06543357,0.7500411123844608,1.0
AC008686.1,0.3185524,0.042769104,0.7500659388669267,1.0
PABPC1L2B,0.31838435,0.9477145,0.7501934057371806,1.0
SOS1-IT1,0.31817797,0.09567482,0.7503499480180434,1.0
AP006333.2,0.3181161,1.1179813,0.7503968824266691,1.0
SPAG4,0.31809813,0.31487364,0.7504105087183552,1.0
ARL13A,0.31808695,0.21875612,0.7504189873391477,1.0
RPL27,0.31807697,0.026479715,0.7504265575617579,1.0
BATF3,0.31806618,-0.11188888,0.7504347334291691,1.0
OR2B6,0.31792587,0.60946745,0.7505411736678459,1.0
PRDM12,0.31788853,1.8426862,0.7505694878737985,1.0
TXNL4B,0.31758353,-0.08760576,0.7508008593182371,1.0
AL359091.4,0.31736597,0.43375507,0.7509659220171686,1.0
ALDOB,0.31727576,0.22416858,0.7510343733790198,1.0
MALL,0.31712407,1.5306872,0.7511494730061007,1.0
AL049840.6,0.31677356,0.029302895,0.751415434896885,1.0
FFAR1,0.316637,2.0442896,0.7515190408023503,1.0
TMEM143,0.31661946,-0.11261995,0.7515323705423158,1.0
AL138762.1,0.3165374,0.35476878,0.751594627468523,1.0
LINC01063,0.31651685,0.42265764,0.7516102298226129,1.0
AC091212.1,0.3165021,0.049484752,0.7516214393435666,1.0
AC068643.2,0.31612644,0.35304165,0.7519065423358812,1.0
DMKN,0.31591487,0.26555365,0.7520671359750858,1.0
AC009506.1,0.31591147,0.3621924,0.7520697116209278,1.0
Z98752.4,0.31581545,0.5600779,0.7521425883915369,1.0
AC027682.6,0.31581506,0.18628003,0.7521428914180658,1.0
HACD1,0.31581345,0.076367654,0.7521441035245631,1.0
AL161725.2,0.3153865,0.41677147,0.7524682124216406,1.0
